eta,lmbd,epochs,batch_size,n_hidden_layers,activation_func,optimiser,training_loss,validation_loss
1e-05,0.1,300,64,[30],"['leakyrelu', 'leakyrelu']",SGD,0.026369382555328443,0.0239366731419593
1e-05,0.1,300,64,[30],"['leakyrelu', 'leakyrelu']",adam,1.521837029032489,1.5557051066902075
1e-05,0.1,300,64,[30],"['leakyrelu', 'leakyrelu']",adagrad,18.84104899958563,17.623521550488245
1e-05,0.1,300,64,[30],"['leakyrelu', 'leakyrelu']",RMSprop,0.24419554721526493,0.2322767251045223
1e-05,0.1,300,64,[50],"['leakyrelu', 'leakyrelu']",SGDwithoutMomentum,0.6472940625552901,0.640036101640557
1e-05,0.1,300,64,[50],"['leakyrelu', 'leakyrelu']",SGD,0.7438726821410155,0.7398099063064489
1e-05,0.1,300,64,[50],"['leakyrelu', 'leakyrelu']",adam,62.87023741002444,59.893011391197945
1e-05,0.1,300,64,[50],"['leakyrelu', 'leakyrelu']",adagrad,11.460982445844058,9.94871437174657
1e-05,0.1,300,64,[50],"['leakyrelu', 'leakyrelu']",RMSprop,0.6812034422491473,0.674766276056137
1e-05,0.001,300,64,[10],"['leakyrelu', 'leakyrelu']",SGDwithoutMomentum,0.6398697951550182,0.6335070691027861
1e-05,0.001,300,64,[10],"['leakyrelu', 'leakyrelu']",SGD,0.04887847288212246,0.04283084021829165
1e-05,0.001,300,64,[10],"['leakyrelu', 'leakyrelu']",adam,0.6522006848303935,0.6453811777880364
1e-05,0.001,300,64,[10],"['leakyrelu', 'leakyrelu']",adagrad,41.92065395625768,38.95304490601972
1e-05,0.001,300,64,[10],"['leakyrelu', 'leakyrelu']",RMSprop,0.6597094487084536,0.6523019913853588
1e-05,0.001,300,64,[30],"['leakyrelu', 'leakyrelu']",SGDwithoutMomentum,0.022294292108009407,0.019698117227999617
1e-05,0.001,300,64,[30],"['leakyrelu', 'leakyrelu']",SGD,0.04803641396856231,0.04148813277853037
1e-05,0.001,300,64,[30],"['leakyrelu', 'leakyrelu']",adam,0.7414301594715103,0.7369279488877257
1e-05,0.001,300,64,[30],"['leakyrelu', 'leakyrelu']",adagrad,0.6578836167653819,0.6507524096438542
1e-05,0.001,300,64,[30],"['leakyrelu', 'leakyrelu']",RMSprop,15.38545345092568,14.180683223623891
1e-05,0.001,300,64,[50],"['leakyrelu', 'leakyrelu']",SGDwithoutMomentum,0.003974751808165349,0.004147397613457593
1e-05,0.001,300,64,[50],"['leakyrelu', 'leakyrelu']",SGD,0.7510432927226282,0.7469037102721886
1e-05,0.001,300,64,[50],"['leakyrelu', 'leakyrelu']",adam,3.9594028021284684,3.866853197201666
1e-05,0.001,300,64,[50],"['leakyrelu', 'leakyrelu']",adagrad,0.6739095642487578,0.6681864273344593
1e-05,0.001,300,64,[50],"['leakyrelu', 'leakyrelu']",RMSprop,0.6963883926657018,0.6902941815370334
1e-05,1e-05,300,64,[10],"['leakyrelu', 'leakyrelu']",SGDwithoutMomentum,0.01077793961024141,0.009057027225200147
1e-05,1e-05,300,64,[10],"['leakyrelu', 'leakyrelu']",SGD,0.6433887746557403,0.6360131179133975
1e-05,1e-05,300,64,[10],"['leakyrelu', 'leakyrelu']",adam,10.212535687913853,9.322819053803036
1e-05,1e-05,300,64,[10],"['leakyrelu', 'leakyrelu']",adagrad,1.309070881172874,1.2443836868017721
1e-05,1e-05,300,64,[10],"['leakyrelu', 'leakyrelu']",RMSprop,0.746415650699097,0.7338338736524084
1e-05,1e-05,300,64,[30],"['leakyrelu', 'leakyrelu']",SGDwithoutMomentum,0.00954980830143556,0.008936281951192702
1e-05,1e-05,300,64,[30],"['leakyrelu', 'leakyrelu']",SGD,0.04867346685658516,0.04993617032929201
1e-05,1e-05,300,64,[30],"['leakyrelu', 'leakyrelu']",adam,0.6197280515450911,0.5799391554201188
1e-05,1e-05,300,64,[30],"['leakyrelu', 'leakyrelu']",adagrad,9.298673018173272,8.796953594644897
1e-05,1e-05,300,64,[30],"['leakyrelu', 'leakyrelu']",RMSprop,1.3608738629984563,1.2836457227350109
1e-05,1e-05,300,64,[50],"['leakyrelu', 'leakyrelu']",SGDwithoutMomentum,0.011120863437480429,0.009081913773284187
1e-05,1e-05,300,64,[50],"['leakyrelu', 'leakyrelu']",SGD,0.7135163544652926,0.7091568737654557
1e-05,1e-05,300,64,[50],"['leakyrelu', 'leakyrelu']",adam,0.026108259221177463,0.0228026906770026
1e-05,1e-05,300,64,[50],"['leakyrelu', 'leakyrelu']",adagrad,0.6495269543054146,0.6419649746321238
1e-05,1e-05,300,64,[50],"['leakyrelu', 'leakyrelu']",RMSprop,0.2658769151919216,0.24255537193213364
0.1,0.1,300,128,[10],"['leakyrelu', 'leakyrelu']",SGDwithoutMomentum,,
0.1,0.1,300,128,[10],"['leakyrelu', 'leakyrelu']",SGD,,
0.1,0.1,300,128,[10],"['leakyrelu', 'leakyrelu']",adam,0.0022315061600430204,0.002268936708007491
0.1,0.1,300,128,[10],"['leakyrelu', 'leakyrelu']",adagrad,0.0022119091107723372,0.0021417092494700205
0.1,0.1,300,128,[10],"['leakyrelu', 'leakyrelu']",RMSprop,0.006528217899134503,0.006807752615878138
0.1,0.1,300,128,[30],"['leakyrelu', 'leakyrelu']",SGDwithoutMomentum,,
0.1,0.1,300,128,[30],"['leakyrelu', 'leakyrelu']",SGD,,
0.1,0.1,300,128,[30],"['leakyrelu', 'leakyrelu']",adam,0.0030024002959923657,0.003219999586040031
0.1,0.1,300,128,[30],"['leakyrelu', 'leakyrelu']",adagrad,0.0016115339794704852,0.0015195029006116916
0.1,0.1,300,128,[30],"['leakyrelu', 'leakyrelu']",RMSprop,1.2037877010762141,1.2054141985629243
0.1,0.1,300,128,[50],"['leakyrelu', 'leakyrelu']",SGDwithoutMomentum,,
0.1,0.1,300,128,[50],"['leakyrelu', 'leakyrelu']",SGD,,
0.1,0.1,300,128,[50],"['leakyrelu', 'leakyrelu']",adam,0.0016843973453427841,0.0015871613872737974
0.1,0.1,300,128,[50],"['leakyrelu', 'leakyrelu']",adagrad,0.001459915414534939,0.0014224817510847757
0.1,0.1,300,128,[50],"['leakyrelu', 'leakyrelu']",RMSprop,1.9927518727642715,1.969362687216551
0.1,0.001,300,128,[10],"['leakyrelu', 'leakyrelu']",SGDwithoutMomentum,,
0.1,0.001,300,128,[10],"['leakyrelu', 'leakyrelu']",SGD,,
0.1,0.001,300,128,[10],"['leakyrelu', 'leakyrelu']",adam,0.0012121797393835677,0.0012507249977841846
0.1,0.001,300,128,[10],"['leakyrelu', 'leakyrelu']",adagrad,0.0008246632401316504,0.0008210099317291969
0.1,0.001,300,128,[10],"['leakyrelu', 'leakyrelu']",RMSprop,0.002541062608666308,0.00257988910500354
0.1,0.001,300,128,[30],"['leakyrelu', 'leakyrelu']",SGDwithoutMomentum,,
0.1,0.001,300,128,[30],"['leakyrelu', 'leakyrelu']",SGD,,
0.1,0.001,300,128,[30],"['leakyrelu', 'leakyrelu']",adam,0.0005739733820541146,0.0005294624610584078
0.1,0.001,300,128,[30],"['leakyrelu', 'leakyrelu']",adagrad,0.0008812638501259657,0.0008969567151591283
0.1,0.001,300,128,[30],"['leakyrelu', 'leakyrelu']",RMSprop,0.0026670442624097766,0.0028869663186506488
0.1,0.001,300,128,[50],"['leakyrelu', 'leakyrelu']",SGDwithoutMomentum,,
0.1,0.001,300,128,[50],"['leakyrelu', 'leakyrelu']",SGD,,
0.1,0.001,300,128,[50],"['leakyrelu', 'leakyrelu']",adam,0.029354438219732427,0.03338418370100726
0.1,0.001,300,128,[50],"['leakyrelu', 'leakyrelu']",adagrad,0.0007403895296606008,0.0007269807884169276
0.1,0.001,300,128,[50],"['leakyrelu', 'leakyrelu']",RMSprop,0.9646425857374219,0.9486217003378221
0.1,1e-05,300,128,[10],"['leakyrelu', 'leakyrelu']",SGDwithoutMomentum,,
0.1,1e-05,300,128,[10],"['leakyrelu', 'leakyrelu']",SGD,,
0.1,1e-05,300,128,[10],"['leakyrelu', 'leakyrelu']",adam,0.0002258153769579093,0.00020362511219214067
0.1,1e-05,300,128,[10],"['leakyrelu', 'leakyrelu']",adagrad,0.0009938305216116669,0.0009999567258808153
0.1,1e-05,300,128,[10],"['leakyrelu', 'leakyrelu']",RMSprop,0.005218353470743319,0.005561937626210789
0.1,1e-05,300,128,[30],"['leakyrelu', 'leakyrelu']",SGDwithoutMomentum,,
0.1,1e-05,300,128,[30],"['leakyrelu', 'leakyrelu']",SGD,,
0.1,1e-05,300,128,[30],"['leakyrelu', 'leakyrelu']",adam,0.0007911520442704717,0.0007443144646025409
0.1,1e-05,300,128,[30],"['leakyrelu', 'leakyrelu']",adagrad,0.0018158424196475825,0.0018872728141431044
0.1,1e-05,300,128,[30],"['leakyrelu', 'leakyrelu']",RMSprop,0.03776112100008248,0.035762974495205296
0.1,1e-05,300,128,[50],"['leakyrelu', 'leakyrelu']",SGDwithoutMomentum,,
0.1,1e-05,300,128,[50],"['leakyrelu', 'leakyrelu']",SGD,,
0.1,1e-05,300,128,[50],"['leakyrelu', 'leakyrelu']",adam,0.008962176899116036,0.009843304128744694
0.1,1e-05,300,128,[50],"['leakyrelu', 'leakyrelu']",adagrad,0.0013342056934618426,0.0013463164666746585
0.1,1e-05,300,128,[50],"['leakyrelu', 'leakyrelu']",RMSprop,0.8842961379347858,0.8910823976927468
0.001,0.1,300,128,[10],"['leakyrelu', 'leakyrelu']",SGDwithoutMomentum,0.0018729762378115978,0.001837295427324926
0.001,0.1,300,128,[10],"['leakyrelu', 'leakyrelu']",SGD,0.0029222618413234356,0.002658246795520787
0.001,0.1,300,128,[10],"['leakyrelu', 'leakyrelu']",adam,0.009295317604881824,0.00884445983402202
0.001,0.1,300,128,[10],"['leakyrelu', 'leakyrelu']",adagrad,0.6140419996680904,0.6022932623225143
0.001,0.1,300,128,[10],"['leakyrelu', 'leakyrelu']",RMSprop,0.002267940558513501,0.002087001699036732
0.001,0.1,300,128,[30],"['leakyrelu', 'leakyrelu']",SGDwithoutMomentum,0.0013816566474285582,0.0012996996716861681
0.001,0.1,300,128,[30],"['leakyrelu', 'leakyrelu']",SGD,0.0014363976462499748,0.0013828293880444314
0.001,0.1,300,128,[30],"['leakyrelu', 'leakyrelu']",adam,0.0014894765943283073,0.0014454919555147222
0.001,0.1,300,128,[30],"['leakyrelu', 'leakyrelu']",adagrad,0.5752485687099399,0.499202109455381
0.001,0.1,300,128,[30],"['leakyrelu', 'leakyrelu']",RMSprop,0.001724617610087749,0.0016174405362529988
0.001,0.1,300,128,[50],"['leakyrelu', 'leakyrelu']",SGDwithoutMomentum,0.006288790195610203,0.006025536832944984
0.001,0.1,300,128,[50],"['leakyrelu', 'leakyrelu']",SGD,0.007595475937492007,0.007043652979915445
0.001,0.1,300,128,[50],"['leakyrelu', 'leakyrelu']",adam,0.001077679664547196,0.0010705854399518733
0.001,0.1,300,128,[50],"['leakyrelu', 'leakyrelu']",adagrad,0.6538000443210115,0.6461934409622623
0.001,0.1,300,128,[50],"['leakyrelu', 'leakyrelu']",RMSprop,0.0018752015075216171,0.0018701585216132591
0.001,0.001,300,128,[10],"['leakyrelu', 'leakyrelu']",SGDwithoutMomentum,0.0016288064794037693,0.0015917613525287212
0.001,0.001,300,128,[10],"['leakyrelu', 'leakyrelu']",SGD,0.004594235695767746,0.005018409234362098
0.001,0.001,300,128,[10],"['leakyrelu', 'leakyrelu']",adam,0.0068326139725703675,0.006635725125453145
0.001,0.001,300,128,[10],"['leakyrelu', 'leakyrelu']",adagrad,2.6608919051979556,2.6070896603570812
0.001,0.001,300,128,[10],"['leakyrelu', 'leakyrelu']",RMSprop,0.0013714051634305755,0.0013360596379766154
0.001,0.001,300,128,[30],"['leakyrelu', 'leakyrelu']",SGDwithoutMomentum,0.014550116957155522,0.01625610253256694
0.001,0.001,300,128,[30],"['leakyrelu', 'leakyrelu']",SGD,0.0017113258693691937,0.0016728137499499307
0.001,0.001,300,128,[30],"['leakyrelu', 'leakyrelu']",adam,0.009463788302659404,0.008761414290952157
0.001,0.001,300,128,[30],"['leakyrelu', 'leakyrelu']",adagrad,0.020941198686546127,0.01936581856132223
0.001,0.001,300,128,[30],"['leakyrelu', 'leakyrelu']",RMSprop,0.0009511270953366026,0.0009188575684335462
0.001,0.001,300,128,[50],"['leakyrelu', 'leakyrelu']",SGDwithoutMomentum,0.010910944850514238,0.010154366946868007
0.001,0.001,300,128,[50],"['leakyrelu', 'leakyrelu']",SGD,0.0011587541066389428,0.001083566776447473
0.001,0.001,300,128,[50],"['leakyrelu', 'leakyrelu']",adam,0.645165675838403,0.639008875782209
0.001,0.001,300,128,[50],"['leakyrelu', 'leakyrelu']",adagrad,0.07769530894911415,0.0711613748182516
0.001,0.001,300,128,[50],"['leakyrelu', 'leakyrelu']",RMSprop,0.0015139905629324379,0.001576821831636227
0.001,1e-05,300,128,[10],"['leakyrelu', 'leakyrelu']",SGDwithoutMomentum,0.001236331685126746,0.0011362943005392785
0.001,1e-05,300,128,[10],"['leakyrelu', 'leakyrelu']",SGD,0.006472769195655533,0.006649168356687421
0.001,1e-05,300,128,[10],"['leakyrelu', 'leakyrelu']",adam,0.0023169125310518305,0.0023145734262996678
0.001,1e-05,300,128,[10],"['leakyrelu', 'leakyrelu']",adagrad,11.662559493261337,10.28569281259773
0.001,1e-05,300,128,[10],"['leakyrelu', 'leakyrelu']",RMSprop,0.00134338549498392,0.001280377908916941
0.001,1e-05,300,128,[30],"['leakyrelu', 'leakyrelu']",SGDwithoutMomentum,0.011829742332802096,0.012332631222554746
0.001,1e-05,300,128,[30],"['leakyrelu', 'leakyrelu']",SGD,0.002068222208595169,0.0020757945686745724
0.001,1e-05,300,128,[30],"['leakyrelu', 'leakyrelu']",adam,0.007510538577261496,0.006479255618831055
0.001,1e-05,300,128,[30],"['leakyrelu', 'leakyrelu']",adagrad,21.36466936005955,21.725846014830278
0.001,1e-05,300,128,[30],"['leakyrelu', 'leakyrelu']",RMSprop,0.0011897994527748058,0.00118303907532118
0.001,1e-05,300,128,[50],"['leakyrelu', 'leakyrelu']",SGDwithoutMomentum,0.005377378553033762,0.005888002349183182
0.001,1e-05,300,128,[50],"['leakyrelu', 'leakyrelu']",SGD,0.01632796317598852,0.015369771279074542
0.001,1e-05,300,128,[50],"['leakyrelu', 'leakyrelu']",adam,0.002872555076647497,0.0034295830419534303
0.001,1e-05,300,128,[50],"['leakyrelu', 'leakyrelu']",adagrad,0.9624541986719999,0.8697579144051584
0.001,1e-05,300,128,[50],"['leakyrelu', 'leakyrelu']",RMSprop,0.000844743438868981,0.0008431813159150217
1e-05,0.1,300,128,[10],"['leakyrelu', 'leakyrelu']",SGDwithoutMomentum,0.05881653484386334,0.052321416531003334
1e-05,0.1,300,128,[10],"['leakyrelu', 'leakyrelu']",SGD,0.006261848991497019,0.0063169139464559956
1e-05,0.1,300,128,[10],"['leakyrelu', 'leakyrelu']",adam,1.9852772077750551,1.883899286579175
1e-05,0.1,300,128,[10],"['leakyrelu', 'leakyrelu']",adagrad,0.6604398847440293,0.6502301298409751
1e-05,0.1,300,128,[10],"['leakyrelu', 'leakyrelu']",RMSprop,1.8484138693525662,1.6660531345145835
1e-05,0.1,300,128,[30],"['leakyrelu', 'leakyrelu']",SGDwithoutMomentum,0.6810717708994883,0.6753300704068539
1e-05,0.1,300,128,[30],"['leakyrelu', 'leakyrelu']",SGD,0.04879819858346321,0.043324865459491706
1e-05,0.1,300,128,[30],"['leakyrelu', 'leakyrelu']",adam,4.171825364448481,3.721996125202397
1e-05,0.1,300,128,[30],"['leakyrelu', 'leakyrelu']",adagrad,1.1055216654485913,1.0588557467613962
1e-05,0.1,300,128,[30],"['leakyrelu', 'leakyrelu']",RMSprop,20.50710202912808,17.91601069905065
1e-05,0.1,300,128,[50],"['leakyrelu', 'leakyrelu']",SGDwithoutMomentum,0.7438857931724476,0.7385443848258005
1e-05,0.1,300,128,[50],"['leakyrelu', 'leakyrelu']",SGD,0.002794433648924136,0.0024129939371409104
1e-05,0.1,300,128,[50],"['leakyrelu', 'leakyrelu']",adam,1.0463741045369175,1.0149339848307495
1e-05,0.1,300,128,[50],"['leakyrelu', 'leakyrelu']",adagrad,0.7328543656951466,0.7284452870137854
1e-05,0.1,300,128,[50],"['leakyrelu', 'leakyrelu']",RMSprop,0.6609181012621664,0.6538266160421601
1e-05,0.001,300,128,[10],"['leakyrelu', 'leakyrelu']",SGDwithoutMomentum,0.6987376116675162,0.6935421280479075
1e-05,0.001,300,128,[10],"['leakyrelu', 'leakyrelu']",SGD,0.6488655047984261,0.641613965474825
1e-05,0.001,300,128,[10],"['leakyrelu', 'leakyrelu']",adam,0.6755906908794423,0.6691239340155941
1e-05,0.001,300,128,[10],"['leakyrelu', 'leakyrelu']",adagrad,0.6435878744901163,0.6361166180509673
1e-05,0.001,300,128,[10],"['leakyrelu', 'leakyrelu']",RMSprop,0.6591616063418254,0.6524683033141642
1e-05,0.001,300,128,[30],"['leakyrelu', 'leakyrelu']",SGDwithoutMomentum,0.6637004685291614,0.656678997776001
1e-05,0.001,300,128,[30],"['leakyrelu', 'leakyrelu']",SGD,0.660363607690214,0.652958728995504
1e-05,0.001,300,128,[30],"['leakyrelu', 'leakyrelu']",adam,11.411955508090248,11.656603058210521
1e-05,0.001,300,128,[30],"['leakyrelu', 'leakyrelu']",adagrad,9.443919341886396,9.479329857441767
1e-05,0.001,300,128,[30],"['leakyrelu', 'leakyrelu']",RMSprop,0.716770260742577,0.7119820216798907
1e-05,0.001,300,128,[50],"['leakyrelu', 'leakyrelu']",SGDwithoutMomentum,0.3224708074497179,0.2779404781438337
1e-05,0.001,300,128,[50],"['leakyrelu', 'leakyrelu']",SGD,0.02511952491293921,0.023014233522944228
1e-05,0.001,300,128,[50],"['leakyrelu', 'leakyrelu']",adam,15.160306723768057,15.694682799600512
1e-05,0.001,300,128,[50],"['leakyrelu', 'leakyrelu']",adagrad,687.4754444837017,649.0665533814841
1e-05,0.001,300,128,[50],"['leakyrelu', 'leakyrelu']",RMSprop,0.65224375435556,0.6453606850793162
1e-05,1e-05,300,128,[10],"['leakyrelu', 'leakyrelu']",SGDwithoutMomentum,0.7035803642336718,0.6979143648709979
1e-05,1e-05,300,128,[10],"['leakyrelu', 'leakyrelu']",SGD,0.6620205371341364,0.6551189310913955
1e-05,1e-05,300,128,[10],"['leakyrelu', 'leakyrelu']",adam,1.9031609734065562,1.908873932401297
1e-05,1e-05,300,128,[10],"['leakyrelu', 'leakyrelu']",adagrad,3.4347295912978186,3.1108379477071266
1e-05,1e-05,300,128,[10],"['leakyrelu', 'leakyrelu']",RMSprop,0.5382774544431804,0.5044412516734114
1e-05,1e-05,300,128,[30],"['leakyrelu', 'leakyrelu']",SGDwithoutMomentum,0.6565831726984489,0.6501667866612035
1e-05,1e-05,300,128,[30],"['leakyrelu', 'leakyrelu']",SGD,0.02163312926576766,0.021694054557171247
1e-05,1e-05,300,128,[30],"['leakyrelu', 'leakyrelu']",adam,0.6837188469307808,0.6778900175173992
1e-05,1e-05,300,128,[30],"['leakyrelu', 'leakyrelu']",adagrad,94.44661015352928,88.82319835526395
1e-05,1e-05,300,128,[30],"['leakyrelu', 'leakyrelu']",RMSprop,0.6464567027129808,0.6390952227446332
1e-05,1e-05,300,128,[50],"['leakyrelu', 'leakyrelu']",SGDwithoutMomentum,0.08947872623641487,0.09670632031883834
1e-05,1e-05,300,128,[50],"['leakyrelu', 'leakyrelu']",SGD,0.6932783927048479,0.6873360182420385
1e-05,1e-05,300,128,[50],"['leakyrelu', 'leakyrelu']",adam,0.44319060385222186,0.47863581543699607
1e-05,1e-05,300,128,[50],"['leakyrelu', 'leakyrelu']",adagrad,0.7605251761858145,0.7565826946147979
1e-05,1e-05,300,128,[50],"['leakyrelu', 'leakyrelu']",RMSprop,3.4714028348822854,3.267519048358649
0.1,0.1,300,32,[10],"['sigmoid', 'sigmoid']",SGDwithoutMomentum,0.14116707480634294,0.12726826953194684
0.1,0.1,300,32,[10],"['sigmoid', 'sigmoid']",SGD,0.14262306945565684,0.12853509223684534
0.1,0.1,300,32,[10],"['sigmoid', 'sigmoid']",adam,0.14092298674251552,0.12697943523483063
0.1,0.1,300,32,[10],"['sigmoid', 'sigmoid']",adagrad,0.14074216662227435,0.12687096516401675
0.1,0.1,300,32,[10],"['sigmoid', 'sigmoid']",RMSprop,0.14786726142271076,0.13490359060431567
0.1,0.1,300,32,[30],"['sigmoid', 'sigmoid']",SGDwithoutMomentum,0.1389945475968003,0.12525461039776903
0.1,0.1,300,32,[30],"['sigmoid', 'sigmoid']",SGD,0.13844493192753074,0.12468907662742758
0.1,0.1,300,32,[30],"['sigmoid', 'sigmoid']",adam,0.13967045234468195,0.12625889096013904
0.1,0.1,300,32,[30],"['sigmoid', 'sigmoid']",adagrad,0.14011988829800887,0.1263088610351651
0.1,0.1,300,32,[30],"['sigmoid', 'sigmoid']",RMSprop,0.14997872253540986,0.13553856282458396
0.1,0.1,300,32,[50],"['sigmoid', 'sigmoid']",SGDwithoutMomentum,0.13470219250742424,0.12101679387207909
0.1,0.1,300,32,[50],"['sigmoid', 'sigmoid']",SGD,0.14123898032972038,0.1272320106441376
0.1,0.1,300,32,[50],"['sigmoid', 'sigmoid']",adam,0.14421103142771954,0.1312668546976087
0.1,0.1,300,32,[50],"['sigmoid', 'sigmoid']",adagrad,0.13885204216574368,0.12501244951407045
0.1,0.1,300,32,[50],"['sigmoid', 'sigmoid']",RMSprop,0.13286024467835172,0.11924403789051913
0.1,0.001,300,32,[10],"['sigmoid', 'sigmoid']",SGDwithoutMomentum,0.08011816683645258,0.06823088010148064
0.1,0.001,300,32,[10],"['sigmoid', 'sigmoid']",SGD,0.0802775909446917,0.06833315310771874
0.1,0.001,300,32,[10],"['sigmoid', 'sigmoid']",adam,0.07989231775326443,0.06789319159664547
0.1,0.001,300,32,[10],"['sigmoid', 'sigmoid']",adagrad,0.08055622711669896,0.06868891836716569
0.1,0.001,300,32,[10],"['sigmoid', 'sigmoid']",RMSprop,0.07995150508089861,0.06814219391925234
0.1,0.001,300,32,[30],"['sigmoid', 'sigmoid']",SGDwithoutMomentum,0.08044843352559833,0.06862371376289222
0.1,0.001,300,32,[30],"['sigmoid', 'sigmoid']",SGD,0.08028001330653911,0.06844780677973414
0.1,0.001,300,32,[30],"['sigmoid', 'sigmoid']",adam,0.07959436348712803,0.06768319941892535
0.1,0.001,300,32,[30],"['sigmoid', 'sigmoid']",adagrad,0.08035924868742274,0.06848443576760707
0.1,0.001,300,32,[30],"['sigmoid', 'sigmoid']",RMSprop,0.08017071737369962,0.06833278905478538
0.1,0.001,300,32,[50],"['sigmoid', 'sigmoid']",SGDwithoutMomentum,0.08042019525742833,0.06858245188962617
0.1,0.001,300,32,[50],"['sigmoid', 'sigmoid']",SGD,0.08050782052823521,0.0687336557815297
0.1,0.001,300,32,[50],"['sigmoid', 'sigmoid']",adam,0.0799372988983999,0.06806900036115386
0.1,0.001,300,32,[50],"['sigmoid', 'sigmoid']",adagrad,0.08046766120418461,0.06869989777481374
0.1,0.001,300,32,[50],"['sigmoid', 'sigmoid']",RMSprop,0.08018780858784641,0.06834328508897065
0.1,1e-05,300,32,[10],"['sigmoid', 'sigmoid']",SGDwithoutMomentum,0.07875919306421049,0.06675366087765713
0.1,1e-05,300,32,[10],"['sigmoid', 'sigmoid']",SGD,0.078727970886114,0.0666984949164418
0.1,1e-05,300,32,[10],"['sigmoid', 'sigmoid']",adam,0.07734073524257798,0.06515516451400613
0.1,1e-05,300,32,[10],"['sigmoid', 'sigmoid']",adagrad,0.07837462012082366,0.0663076885021201
0.1,1e-05,300,32,[10],"['sigmoid', 'sigmoid']",RMSprop,0.07746189725128975,0.06527730905334633
0.1,1e-05,300,32,[30],"['sigmoid', 'sigmoid']",SGDwithoutMomentum,0.0795670412322642,0.06766818554424062
0.1,1e-05,300,32,[30],"['sigmoid', 'sigmoid']",SGD,0.07930782840171921,0.06736363176663435
0.1,1e-05,300,32,[30],"['sigmoid', 'sigmoid']",adam,0.07725885566498117,0.06506799223839224
0.1,1e-05,300,32,[30],"['sigmoid', 'sigmoid']",adagrad,0.07845774231120252,0.06641366848478553
0.1,1e-05,300,32,[30],"['sigmoid', 'sigmoid']",RMSprop,0.07723051689621391,0.06503716463483339
0.1,1e-05,300,32,[50],"['sigmoid', 'sigmoid']",SGDwithoutMomentum,0.0795305587018241,0.06755239686921621
0.1,1e-05,300,32,[50],"['sigmoid', 'sigmoid']",SGD,0.07925028855429381,0.06733514948255193
0.1,1e-05,300,32,[50],"['sigmoid', 'sigmoid']",adam,0.07731170523760905,0.06512989201976639
0.1,1e-05,300,32,[50],"['sigmoid', 'sigmoid']",adagrad,0.0788250286973099,0.06683075123635186
0.1,1e-05,300,32,[50],"['sigmoid', 'sigmoid']",RMSprop,0.07733107368138792,0.06515658668983682
0.001,0.1,300,32,[10],"['sigmoid', 'sigmoid']",SGDwithoutMomentum,0.1548956439008843,0.1402261061949875
0.001,0.1,300,32,[10],"['sigmoid', 'sigmoid']",SGD,0.1435728986524441,0.129712758731565
0.001,0.1,300,32,[10],"['sigmoid', 'sigmoid']",adam,0.14162768920653415,0.1276637496507342
0.001,0.1,300,32,[10],"['sigmoid', 'sigmoid']",adagrad,0.3597066285881848,0.3333008292287806
0.001,0.1,300,32,[10],"['sigmoid', 'sigmoid']",RMSprop,0.1421013192695633,0.12816468684832288
0.001,0.1,300,32,[30],"['sigmoid', 'sigmoid']",SGDwithoutMomentum,0.13743006877777722,0.12386006606074208
0.001,0.1,300,32,[30],"['sigmoid', 'sigmoid']",SGD,0.1370784457070641,0.12329315830311607
0.001,0.1,300,32,[30],"['sigmoid', 'sigmoid']",adam,0.13937666834004486,0.12558345686340622
0.001,0.1,300,32,[30],"['sigmoid', 'sigmoid']",adagrad,0.35470654968442517,0.33201840765625584
0.001,0.1,300,32,[30],"['sigmoid', 'sigmoid']",RMSprop,0.13964533450741676,0.12578543554535432
0.001,0.1,300,32,[50],"['sigmoid', 'sigmoid']",SGDwithoutMomentum,0.13200969060785955,0.11853675716218312
0.001,0.1,300,32,[50],"['sigmoid', 'sigmoid']",SGD,0.13197477082112352,0.11838077682448063
0.001,0.1,300,32,[50],"['sigmoid', 'sigmoid']",adam,0.1387188629279761,0.1249402293605027
0.001,0.1,300,32,[50],"['sigmoid', 'sigmoid']",adagrad,0.1312710196078275,0.11778951563132523
0.001,0.1,300,32,[50],"['sigmoid', 'sigmoid']",RMSprop,0.1395076781322791,0.12570277063785185
0.001,0.001,300,32,[10],"['sigmoid', 'sigmoid']",SGDwithoutMomentum,0.10824903949386058,0.09571655124099218
0.001,0.001,300,32,[10],"['sigmoid', 'sigmoid']",SGD,0.10833469765511541,0.095613203703209
0.001,0.001,300,32,[10],"['sigmoid', 'sigmoid']",adam,0.08117553573260002,0.06932674382834991
0.001,0.001,300,32,[10],"['sigmoid', 'sigmoid']",adagrad,0.6305102306267244,0.6228160866371966
0.001,0.001,300,32,[10],"['sigmoid', 'sigmoid']",RMSprop,0.08038173820139924,0.06849651006282065
0.001,0.001,300,32,[30],"['sigmoid', 'sigmoid']",SGDwithoutMomentum,0.09949839350893502,0.08699857032783374
0.001,0.001,300,32,[30],"['sigmoid', 'sigmoid']",SGD,0.09416115687895317,0.08199929014863111
0.001,0.001,300,32,[30],"['sigmoid', 'sigmoid']",adam,0.08060496179111035,0.06879189645783527
0.001,0.001,300,32,[30],"['sigmoid', 'sigmoid']",adagrad,0.25397280726299265,0.23544868598367913
0.001,0.001,300,32,[30],"['sigmoid', 'sigmoid']",RMSprop,0.0804096996719252,0.06858521634755756
0.001,0.001,300,32,[50],"['sigmoid', 'sigmoid']",SGDwithoutMomentum,0.0894474904795098,0.07752848081500162
