eta,lmbd,epochs,batch_size,n_hidden_layers,activation_func,optimiser,training_loss,validation_loss,training_accuracy,validation_accuracy
1e-05,0.1,300,128,[30],"['linear', 'sigmoid']",RMSprop,0.35803369048440764,0.3798721724458102,0.7814070351758794,0.7719298245614035
1e-05,0.1,300,128,[50],"['linear', 'sigmoid']",SGDwithoutMomentum,0.2361809045389107,0.2636619233473179,0.7814070351758794,0.7192982456140351
1e-05,0.1,300,128,[50],"['linear', 'sigmoid']",SGD,0.5,0.5,0.37185929648241206,0.3742690058479532
1e-05,0.1,300,128,[50],"['linear', 'sigmoid']",adam,0.3844221077316826,0.41813617641421985,0.37185929648241206,0.3742690058479532
1e-05,0.1,300,128,[50],"['linear', 'sigmoid']",adagrad,0.3693467336683417,0.3742690058479532,0.6331658291457286,0.6257309941520468
1e-05,0.1,300,128,[50],"['linear', 'sigmoid']",RMSprop,0.37185929648241206,0.3742690058479532,0.628140703517588,0.6257309941520468
1e-05,0.001,300,128,[10],"['linear', 'sigmoid']",SGDwithoutMomentum,0.5,0.5,0.37185929648241206,0.3742690058479532
1e-05,0.001,300,128,[10],"['linear', 'sigmoid']",SGD,0.34996085497622464,0.3636282032752955,0.37185929648241206,0.3742690058479532
1e-05,0.001,300,128,[10],"['linear', 'sigmoid']",adam,0.5,0.5,0.37185929648241206,0.3742690058479532
1e-05,0.001,300,128,[10],"['linear', 'sigmoid']",adagrad,0.3706030150401365,0.3684210526315789,0.628140703517588,0.6257309941520468
1e-05,0.001,300,128,[10],"['linear', 'sigmoid']",RMSprop,0.5,0.5,0.37185929648241206,0.3742690058479532
1e-05,0.001,300,128,[30],"['linear', 'sigmoid']",SGDwithoutMomentum,0.37185929648241206,0.3742690058479532,0.628140703517588,0.6257309941520468
1e-05,0.001,300,128,[30],"['linear', 'sigmoid']",SGD,0.37185929648241206,0.3742690058479532,0.628140703517588,0.6257309941520468
1e-05,0.001,300,128,[30],"['linear', 'sigmoid']",adam,0.628140703517588,0.6257309941520468,0.37185929648241206,0.3742690058479532
1e-05,0.001,300,128,[30],"['linear', 'sigmoid']",adagrad,0.4872952821891013,0.4853849629007547,0.9221105527638191,0.8713450292397661
1e-05,0.001,300,128,[30],"['linear', 'sigmoid']",RMSprop,0.37185929648241206,0.3742690058479532,0.628140703517588,0.6257309941520468
1e-05,0.001,300,128,[50],"['linear', 'sigmoid']",SGDwithoutMomentum,0.43718592964822683,0.4532163742690059,0.37185929648241206,0.3742690058479532
1e-05,0.001,300,128,[50],"['linear', 'sigmoid']",SGD,0.5,0.5,0.37185929648241206,0.3742690058479532
1e-05,0.001,300,128,[50],"['linear', 'sigmoid']",adam,0.5,0.5,0.37185929648241206,0.3742690058479532
1e-05,0.001,300,128,[50],"['linear', 'sigmoid']",adagrad,0.5,0.5,0.37185929648241206,0.3742690058479532
1e-05,0.001,300,128,[50],"['linear', 'sigmoid']",RMSprop,0.628140703517588,0.6257309941520468,0.37185929648241206,0.3742690058479532
1e-05,1e-05,300,128,[10],"['linear', 'sigmoid']",SGDwithoutMomentum,0.5,0.5,0.37185929648241206,0.3742690058479532
1e-05,1e-05,300,128,[10],"['linear', 'sigmoid']",SGD,0.48869346733668256,0.4824561403508772,0.37185929648241206,0.3742690058479532
1e-05,1e-05,300,128,[10],"['linear', 'sigmoid']",adam,0.6231170475247858,0.6257309941520465,0.37185929648241206,0.3742690058479532
1e-05,1e-05,300,128,[10],"['linear', 'sigmoid']",adagrad,0.37185929648241206,0.3742690058479532,0.628140703517588,0.6257309941520468
1e-05,1e-05,300,128,[10],"['linear', 'sigmoid']",RMSprop,0.5,0.5,0.37185929648241206,0.3742690058479532
1e-05,1e-05,300,128,[30],"['linear', 'sigmoid']",SGDwithoutMomentum,0.628140703517588,0.6257309941520468,0.37185929648241206,0.3742690058479532
1e-05,1e-05,300,128,[30],"['linear', 'sigmoid']",SGD,0.628140703517588,0.6257309941520468,0.37185929648241206,0.3742690058479532
1e-05,1e-05,300,128,[30],"['linear', 'sigmoid']",adam,0.5,0.5,0.37185929648241206,0.3742690058479532
1e-05,1e-05,300,128,[30],"['linear', 'sigmoid']",adagrad,0.37185929648241206,0.3742690058479532,0.628140703517588,0.6257309941520468
1e-05,1e-05,300,128,[30],"['linear', 'sigmoid']",RMSprop,0.6444723618090452,0.6374269005847953,0.37185929648241206,0.3742690058479532
1e-05,1e-05,300,128,[50],"['linear', 'sigmoid']",SGDwithoutMomentum,0.37185929648241206,0.3742690058479532,0.628140703517588,0.6257309941520468
1e-05,1e-05,300,128,[50],"['linear', 'sigmoid']",SGD,0.3617955819563965,0.4005148688853055,0.41708542713567837,0.40350877192982454
1e-05,1e-05,300,128,[50],"['linear', 'sigmoid']",adam,0.5,0.5,0.37185929648241206,0.3742690058479532
1e-05,1e-05,300,128,[50],"['linear', 'sigmoid']",adagrad,0.5012562814070352,0.5029239766081871,0.3693467336683417,0.3684210526315789
1e-05,1e-05,300,128,[50],"['linear', 'sigmoid']",RMSprop,0.6268844221105527,0.6257309941520468,0.37185929648241206,0.3742690058479532
0.1,0.1,300,32,[10],"['leakyrelu', 'sigmoid']",SGDwithoutMomentum,0.6281284226735464,0.6257269266068126,0.37185929648241206,0.3742690058479532
0.1,0.1,300,32,[10],"['leakyrelu', 'sigmoid']",SGD,0.5,0.5,0.8190954773869347,0.8070175438596491
0.1,0.1,300,32,[10],"['leakyrelu', 'sigmoid']",adam,0.37185929648241206,0.3742690058479532,0.628140703517588,0.6257309941520468
0.1,0.1,300,32,[10],"['leakyrelu', 'sigmoid']",adagrad,0.500000321922727,0.5000001107514246,0.37185929648241206,0.3742690058479532
0.1,0.1,300,32,[10],"['leakyrelu', 'sigmoid']",RMSprop,0.37185929647394556,0.3742690058480775,0.628140703517588,0.6257309941520468
0.1,0.1,300,32,[30],"['leakyrelu', 'sigmoid']",SGDwithoutMomentum,0.499991421267311,0.49999686008664795,0.628140703517588,0.6257309941520468
0.1,0.1,300,32,[30],"['leakyrelu', 'sigmoid']",SGD,0.4999973385280322,0.49999993316077745,0.37185929648241206,0.3742690058479532
0.1,0.1,300,32,[30],"['leakyrelu', 'sigmoid']",adam,0.5,0.5,0.37185929648241206,0.3742690058479532
0.1,0.1,300,32,[30],"['leakyrelu', 'sigmoid']",adagrad,0.371859296482414,0.3742690058479532,0.628140703517588,0.6257309941520468
0.1,0.1,300,32,[30],"['leakyrelu', 'sigmoid']",RMSprop,0.5,0.5,0.37185929648241206,0.3742690058479532
0.1,0.1,300,32,[50],"['leakyrelu', 'sigmoid']",SGDwithoutMomentum,0.37185929648241206,0.3742690058479532,0.628140703517588,0.6257309941520468
0.1,0.1,300,32,[50],"['leakyrelu', 'sigmoid']",SGD,0.37185929648241206,0.3742690058479532,0.628140703517588,0.6257309941520468
0.1,0.1,300,32,[50],"['leakyrelu', 'sigmoid']",adam,0.47238040231211137,0.473828166369629,0.37185929648241206,0.3742690058479532
0.1,0.1,300,32,[50],"['leakyrelu', 'sigmoid']",adagrad,0.5000000792569571,0.500000013517833,0.37185929648241206,0.3742690058479532
0.1,0.1,300,32,[50],"['leakyrelu', 'sigmoid']",RMSprop,0.37185929648241206,0.3742690058479532,0.628140703517588,0.6257309941520468
0.1,0.001,300,32,[10],"['leakyrelu', 'sigmoid']",SGDwithoutMomentum,0.628140703517588,0.6257309941520468,0.37185929648241206,0.3742690058479532
0.1,0.001,300,32,[10],"['leakyrelu', 'sigmoid']",SGD,0.5,0.5,0.37185929648241206,0.3742690058479532
0.1,0.001,300,32,[10],"['leakyrelu', 'sigmoid']",adam,0.3718592965470123,0.37426900584873,0.628140703517588,0.6257309941520468
0.1,0.001,300,32,[10],"['leakyrelu', 'sigmoid']",adagrad,0.5000000004755601,0.5000000000113052,0.37185929648241206,0.3742690058479532
0.1,0.001,300,32,[10],"['leakyrelu', 'sigmoid']",RMSprop,0.628140703517588,0.6257309941520468,0.37185929648241206,0.3742690058479532
0.1,0.001,300,32,[30],"['leakyrelu', 'sigmoid']",SGDwithoutMomentum,0.37185929648241206,0.3742690058479532,0.628140703517588,0.6257309941520468
0.1,0.001,300,32,[30],"['leakyrelu', 'sigmoid']",SGD,0.5,0.5,0.37185929648241206,0.3742690058479532
0.1,0.001,300,32,[30],"['leakyrelu', 'sigmoid']",adam,0.5000000001411361,0.50000000001039,0.37185929648241206,0.3742690058479532
0.1,0.001,300,32,[30],"['leakyrelu', 'sigmoid']",adagrad,0.37185929648241206,0.3742690058479532,0.628140703517588,0.6257309941520468
0.1,0.001,300,32,[30],"['leakyrelu', 'sigmoid']",RMSprop,0.49999999708198667,0.4999999999740924,0.5100502512562815,0.5321637426900585
0.1,0.001,300,32,[50],"['leakyrelu', 'sigmoid']",SGDwithoutMomentum,0.37562814070015954,0.3742690058479532,0.628140703517588,0.6257309941520468
0.1,0.001,300,32,[50],"['leakyrelu', 'sigmoid']",SGD,0.5,0.5,0.37185929648241206,0.3742690058479532
0.1,0.001,300,32,[50],"['leakyrelu', 'sigmoid']",adam,0.5,0.5,0.37185929648241206,0.3742690058479532
0.1,0.001,300,32,[50],"['leakyrelu', 'sigmoid']",adagrad,0.5000000000000905,0.5,0.37185929648241206,0.3742690058479532
0.1,0.001,300,32,[50],"['leakyrelu', 'sigmoid']",RMSprop,0.5,0.5,0.37185929648241206,0.3742690058479532
0.1,1e-05,300,32,[10],"['leakyrelu', 'sigmoid']",SGDwithoutMomentum,0.37185929648241206,0.3742690058479532,0.628140703517588,0.6257309941520468
0.1,1e-05,300,32,[10],"['leakyrelu', 'sigmoid']",SGD,0.5,0.5,0.37185929648241206,0.3742690058479532
0.1,1e-05,300,32,[10],"['leakyrelu', 'sigmoid']",adam,0.5,0.5,0.37185929648241206,0.3742690058479532
0.1,1e-05,300,32,[10],"['leakyrelu', 'sigmoid']",adagrad,0.37185929648241206,0.3742690058479532,0.628140703517588,0.6257309941520468
0.1,1e-05,300,32,[10],"['leakyrelu', 'sigmoid']",RMSprop,0.37185929648241206,0.3742690058479532,0.628140703517588,0.6257309941520468
0.1,1e-05,300,32,[30],"['leakyrelu', 'sigmoid']",SGDwithoutMomentum,0.5,0.5,0.5301507537688442,0.5263157894736842
0.1,1e-05,300,32,[30],"['leakyrelu', 'sigmoid']",SGD,0.5,0.5,0.37185929648241206,0.3742690058479532
0.1,1e-05,300,32,[30],"['leakyrelu', 'sigmoid']",adam,0.37185929648241206,0.3742690058479532,0.628140703517588,0.6257309941520468
0.1,1e-05,300,32,[30],"['leakyrelu', 'sigmoid']",adagrad,0.5000000000018183,0.5000000000000041,0.37185929648241206,0.3742690058479532
0.1,1e-05,300,32,[30],"['leakyrelu', 'sigmoid']",RMSprop,0.49999999999999606,0.5,0.37185929648241206,0.3742690058479532
0.1,1e-05,300,32,[50],"['leakyrelu', 'sigmoid']",SGDwithoutMomentum,0.5,0.5,0.37185929648241206,0.3742690058479532
0.1,1e-05,300,32,[50],"['leakyrelu', 'sigmoid']",SGD,0.5,0.5,0.37185929648241206,0.3742690058479532
0.1,1e-05,300,32,[50],"['leakyrelu', 'sigmoid']",adam,0.37185929648241206,0.3742690058479532,0.628140703517588,0.6257309941520468
0.1,1e-05,300,32,[50],"['leakyrelu', 'sigmoid']",adagrad,0.628140703517588,0.6257309941520468,0.37185929648241206,0.3742690058479532
0.1,1e-05,300,32,[50],"['leakyrelu', 'sigmoid']",RMSprop,0.4999999994426173,0.4999999999918842,0.37185929648241206,0.3742690058479532
0.01,0.1,300,32,[10],"['leakyrelu', 'sigmoid']",SGDwithoutMomentum,0.37185939534705037,0.3742691063805754,0.628140703517588,0.6257309941520468
0.01,0.1,300,32,[10],"['leakyrelu', 'sigmoid']",SGD,0.3718690697182625,0.37427939681735517,0.628140703517588,0.6257309941520468
0.01,0.1,300,32,[10],"['leakyrelu', 'sigmoid']",adam,0.07432406768426521,0.1169326276285443,0.9221105527638191,0.8947368421052632
0.01,0.1,300,32,[10],"['leakyrelu', 'sigmoid']",adagrad,0.6293969360323869,0.62864264432388,0.37185929648241206,0.3742690058479532
0.01,0.1,300,32,[10],"['leakyrelu', 'sigmoid']",RMSprop,0.38188394562131217,0.415146312814497,0.9120603015075377,0.8596491228070176
0.01,0.1,300,32,[30],"['leakyrelu', 'sigmoid']",SGDwithoutMomentum,0.3718656585659248,0.37427252384539367,0.628140703517588,0.6257309941520468
0.01,0.1,300,32,[30],"['leakyrelu', 'sigmoid']",SGD,0.37185929648241206,0.3742690058479532,0.628140703517588,0.6257309941520468
0.01,0.1,300,32,[30],"['leakyrelu', 'sigmoid']",adam,0.5000000021616223,0.5000000002399583,0.37185929648241206,0.3742690058479532
0.01,0.1,300,32,[30],"['leakyrelu', 'sigmoid']",adagrad,0.23618572167787685,0.27498360564679303,0.8819095477386935,0.8070175438596491
0.01,0.1,300,32,[30],"['leakyrelu', 'sigmoid']",RMSprop,0.3718559197283139,0.3742684888190742,0.628140703517588,0.6257309941520468
0.01,0.1,300,32,[50],"['leakyrelu', 'sigmoid']",SGDwithoutMomentum,0.3718602724374264,0.3742691824630134,0.628140703517588,0.6257309941520468
0.01,0.1,300,32,[50],"['leakyrelu', 'sigmoid']",SGD,0.3718593079500691,0.3742690067807079,0.628140703517588,0.6257309941520468
0.01,0.1,300,32,[50],"['leakyrelu', 'sigmoid']",adam,0.37185929648241206,0.3742690058479532,0.628140703517588,0.6257309941520468
0.01,0.1,300,32,[50],"['leakyrelu', 'sigmoid']",adagrad,0.5,0.5,0.37185929648241206,0.3742690058479532
0.01,0.1,300,32,[50],"['leakyrelu', 'sigmoid']",RMSprop,0.3718592964883758,0.37426900584804146,0.628140703517588,0.6257309941520468
0.01,0.001,300,32,[10],"['leakyrelu', 'sigmoid']",SGDwithoutMomentum,0.628140703517588,0.6257309941520468,0.37185929648241206,0.3742690058479532
0.01,0.001,300,32,[10],"['leakyrelu', 'sigmoid']",SGD,0.5,0.5,0.37185929648241206,0.3742690058479532
0.01,0.001,300,32,[10],"['leakyrelu', 'sigmoid']",adam,0.5,0.5,0.6306532663316583,0.6257309941520468
0.01,0.001,300,32,[10],"['leakyrelu', 'sigmoid']",adagrad,0.2173759964477265,0.22613873361497824,0.628140703517588,0.6257309941520468
0.01,0.001,300,32,[10],"['leakyrelu', 'sigmoid']",RMSprop,0.050166872884245414,0.06371985223968926,0.9321608040201005,0.9181286549707602
0.01,0.001,300,32,[30],"['leakyrelu', 'sigmoid']",SGDwithoutMomentum,0.628140703517588,0.6257309941520468,0.37185929648241206,0.3742690058479532
0.01,0.001,300,32,[30],"['leakyrelu', 'sigmoid']",SGD,0.628140703517588,0.6257309941520468,0.37185929648241206,0.3742690058479532
0.01,0.001,300,32,[30],"['leakyrelu', 'sigmoid']",adam,0.37185929648241206,0.3742690058479532,0.628140703517588,0.6257309941520468
0.01,0.001,300,32,[30],"['leakyrelu', 'sigmoid']",adagrad,0.3731155798567255,0.3742690061166002,0.6256281407035176,0.6257309941520468
0.01,0.001,300,32,[30],"['leakyrelu', 'sigmoid']",RMSprop,0.05938858463030427,0.09335878862839414,0.9321608040201005,0.8947368421052632
0.01,0.001,300,32,[50],"['leakyrelu', 'sigmoid']",SGDwithoutMomentum,0.3467336683396543,0.3508771929824561,0.678391959798995,0.672514619883041
0.01,0.001,300,32,[50],"['leakyrelu', 'sigmoid']",SGD,0.37185929648241206,0.3742690058479532,0.628140703517588,0.6257309941520468
0.01,0.001,300,32,[50],"['leakyrelu', 'sigmoid']",adam,0.37185929648241206,0.3742690058479532,0.628140703517588,0.6257309941520468
0.01,0.001,300,32,[50],"['leakyrelu', 'sigmoid']",adagrad,0.25125628326222854,0.25436648326088107,0.6557788944723618,0.6374269005847953
0.01,0.001,300,32,[50],"['leakyrelu', 'sigmoid']",RMSprop,0.6281406848402932,0.6257309934254766,0.37185929648241206,0.3742690058479532
0.01,1e-05,300,32,[10],"['leakyrelu', 'sigmoid']",SGDwithoutMomentum,0.628140703517588,0.6257309941520468,0.37185929648241206,0.3742690058479532
0.01,1e-05,300,32,[10],"['leakyrelu', 'sigmoid']",SGD,0.37185929648241206,0.3742690058479532,0.628140703517588,0.6257309941520468
0.01,1e-05,300,32,[10],"['leakyrelu', 'sigmoid']",adam,0.37185929648241206,0.3742690058479532,0.628140703517588,0.6257309941520468
0.01,1e-05,300,32,[10],"['leakyrelu', 'sigmoid']",adagrad,0.3747554124102503,0.36158571743063384,0.37185929648241206,0.3742690058479532
0.01,1e-05,300,32,[10],"['leakyrelu', 'sigmoid']",RMSprop,0.3718592969474411,0.3742690058588987,0.628140703517588,0.6257309941520468
0.01,1e-05,300,32,[30],"['leakyrelu', 'sigmoid']",SGDwithoutMomentum,0.5,0.5,0.914572864321608,0.9005847953216374
0.01,1e-05,300,32,[30],"['leakyrelu', 'sigmoid']",SGD,0.6394472361809045,0.6461988304093568,0.37185929648241206,0.3742690058479532
0.01,1e-05,300,32,[30],"['leakyrelu', 'sigmoid']",adam,0.628140703517588,0.6257309941520468,0.37185929648241206,0.3742690058479532
0.01,1e-05,300,32,[30],"['leakyrelu', 'sigmoid']",adagrad,0.37185929648241206,0.3742690058479532,0.628140703517588,0.6257309941520468
0.01,1e-05,300,32,[30],"['leakyrelu', 'sigmoid']",RMSprop,0.37185929646391397,0.3742690058467164,0.628140703517588,0.6257309941520468
0.01,1e-05,300,32,[50],"['leakyrelu', 'sigmoid']",SGDwithoutMomentum,0.37185929648241206,0.3742690058479532,0.628140703517588,0.6257309941520468
0.01,1e-05,300,32,[50],"['leakyrelu', 'sigmoid']",SGD,0.37185929648241206,0.3742690058479532,0.628140703517588,0.6257309941520468
0.01,1e-05,300,32,[50],"['leakyrelu', 'sigmoid']",adam,0.37185929648241206,0.3742690058479532,0.628140703517588,0.6257309941520468
0.01,1e-05,300,32,[50],"['leakyrelu', 'sigmoid']",adagrad,0.37185929648241206,0.3742690058479532,0.628140703517588,0.6257309941520468
0.01,1e-05,300,32,[50],"['leakyrelu', 'sigmoid']",RMSprop,0.37185929658725203,0.3742690058553261,0.628140703517588,0.6257309941520468
0.001,0.1,300,32,[10],"['leakyrelu', 'sigmoid']",SGDwithoutMomentum,0.5,0.5,0.37185929648241206,0.3742690058479532
0.001,0.1,300,32,[10],"['leakyrelu', 'sigmoid']",SGD,0.628140703517588,0.6257309941520468,0.37185929648241206,0.3742690058479532
0.001,0.1,300,32,[10],"['leakyrelu', 'sigmoid']",adam,0.5000000000241593,0.5000000000002811,0.37185929648241206,0.3742690058479532
0.001,0.1,300,32,[10],"['leakyrelu', 'sigmoid']",adagrad,0.5,0.5,0.37185929648241206,0.3742690058479532
0.001,0.1,300,32,[10],"['leakyrelu', 'sigmoid']",RMSprop,0.2100882422220552,0.22391448889477744,0.628140703517588,0.6257309941520468
0.001,0.1,300,32,[30],"['leakyrelu', 'sigmoid']",SGDwithoutMomentum,0.5,0.5,0.37185929648241206,0.3742690058479532
0.001,0.1,300,32,[30],"['leakyrelu', 'sigmoid']",SGD,0.5,0.5,0.7110552763819096,0.6842105263157895
0.001,0.1,300,32,[30],"['leakyrelu', 'sigmoid']",adam,0.2096556326775865,0.21994814403176205,0.6381909547738693,0.6374269005847953
0.001,0.1,300,32,[30],"['leakyrelu', 'sigmoid']",adagrad,0.628140703517588,0.6257309941520468,0.37185929648241206,0.3742690058479532
0.001,0.1,300,32,[30],"['leakyrelu', 'sigmoid']",RMSprop,0.12868544873416307,0.1639726988667133,0.8844221105527639,0.8654970760233918
0.001,0.1,300,32,[50],"['leakyrelu', 'sigmoid']",SGDwithoutMomentum,0.5,0.5,0.37185929648241206,0.3742690058479532
0.001,0.1,300,32,[50],"['leakyrelu', 'sigmoid']",SGD,0.5,0.5,0.37185929648241206,0.3742690058479532
0.001,0.1,300,32,[50],"['leakyrelu', 'sigmoid']",adam,0.37185929743677243,0.3742690058584757,0.628140703517588,0.6257309941520468
0.001,0.1,300,32,[50],"['leakyrelu', 'sigmoid']",adagrad,0.37185929648241206,0.3742690058479532,0.628140703517588,0.6257309941520468
0.001,0.1,300,32,[50],"['leakyrelu', 'sigmoid']",RMSprop,0.2286959603372269,0.26317431354663723,0.9095477386934674,0.8421052631578947
0.001,0.001,300,32,[10],"['leakyrelu', 'sigmoid']",SGDwithoutMomentum,0.37060301508160226,0.3713450292397661,0.628140703517588,0.6257309941520468
0.001,0.001,300,32,[10],"['leakyrelu', 'sigmoid']",SGD,0.5,0.5,0.37185929648241206,0.3742690058479532
0.001,0.001,300,32,[10],"['leakyrelu', 'sigmoid']",adam,0.3274154688595529,0.30552648914354347,0.6809045226130653,0.695906432748538
0.001,0.001,300,32,[10],"['leakyrelu', 'sigmoid']",adagrad,0.628140703517588,0.6257309941520468,0.37185929648241206,0.3742690058479532
0.001,0.001,300,32,[10],"['leakyrelu', 'sigmoid']",RMSprop,0.343502789580529,0.35583322595581285,0.37185929648241206,0.3742690058479532
0.001,0.001,300,32,[30],"['leakyrelu', 'sigmoid']",SGDwithoutMomentum,0.6344221105527632,0.631578947368421,0.37185929648241206,0.3742690058479532
0.001,0.001,300,32,[30],"['leakyrelu', 'sigmoid']",SGD,0.37185929648241206,0.3742690058479532,0.628140703517588,0.6257309941520468
0.001,0.001,300,32,[30],"['leakyrelu', 'sigmoid']",adam,0.2261306226451284,0.2566509985729003,0.9120603015075377,0.8654970760233918
0.001,0.001,300,32,[30],"['leakyrelu', 'sigmoid']",adagrad,0.5000000018955337,0.5,0.37185929648241206,0.3742690058479532
0.001,0.001,300,32,[30],"['leakyrelu', 'sigmoid']",RMSprop,0.3706031729769639,0.37426609494937274,0.628140703517588,0.6257309941520468
0.001,0.001,300,32,[50],"['leakyrelu', 'sigmoid']",SGDwithoutMomentum,0.37185929648241206,0.3742690058479532,0.628140703517588,0.6257309941520468
0.001,0.001,300,32,[50],"['leakyrelu', 'sigmoid']",SGD,0.628140703517588,0.6257309941520468,0.37185929648241206,0.3742690058479532
0.001,0.001,300,32,[50],"['leakyrelu', 'sigmoid']",adam,0.499999999999999,0.5,0.5552763819095478,0.6140350877192983
0.001,0.001,300,32,[50],"['leakyrelu', 'sigmoid']",adagrad,0.37185929648241206,0.3742690058479532,0.628140703517588,0.6257309941520468
0.001,0.001,300,32,[50],"['leakyrelu', 'sigmoid']",RMSprop,0.21364689332211795,0.2325181588355036,0.8417085427135679,0.8011695906432749
0.001,1e-05,300,32,[10],"['leakyrelu', 'sigmoid']",SGDwithoutMomentum,0.500000026713815,0.5000000238864445,0.37185929648241206,0.3742690058479532
0.001,1e-05,300,32,[10],"['leakyrelu', 'sigmoid']",SGD,0.628140703517588,0.6257309941520468,0.37185929648241206,0.3742690058479532
0.001,1e-05,300,32,[10],"['leakyrelu', 'sigmoid']",adam,0.341446463635909,0.3426176120525124,0.37185929648241206,0.3742690058479532
0.001,1e-05,300,32,[10],"['leakyrelu', 'sigmoid']",adagrad,0.5,0.5,0.37185929648241206,0.3742690058479532
0.001,1e-05,300,32,[10],"['leakyrelu', 'sigmoid']",RMSprop,0.628140703517588,0.6257309941520468,0.37185929648241206,0.3742690058479532
0.001,1e-05,300,32,[30],"['leakyrelu', 'sigmoid']",SGDwithoutMomentum,0.628140703517588,0.6257309941520468,0.37185929648241206,0.3742690058479532
0.001,1e-05,300,32,[30],"['leakyrelu', 'sigmoid']",SGD,0.5,0.5,0.4020100502512563,0.391812865497076
0.001,1e-05,300,32,[30],"['leakyrelu', 'sigmoid']",adam,0.2324120501874247,0.2572669946499834,0.8969849246231156,0.8421052631578947
0.001,1e-05,300,32,[30],"['leakyrelu', 'sigmoid']",adagrad,0.5,0.5,0.37185929648241206,0.3742690058479532
0.001,1e-05,300,32,[30],"['leakyrelu', 'sigmoid']",RMSprop,0.505025125628141,0.5058479532163743,0.35175879396984927,0.3567251461988304
0.001,1e-05,300,32,[50],"['leakyrelu', 'sigmoid']",SGDwithoutMomentum,0.628140703517588,0.6257309941520468,0.37185929648241206,0.3742690058479532
0.001,1e-05,300,32,[50],"['leakyrelu', 'sigmoid']",SGD,0.5,0.5,0.37185929648241206,0.3742690058479532
0.001,1e-05,300,32,[50],"['leakyrelu', 'sigmoid']",adam,0.42211055279731513,0.4473684210526311,0.37185929648241206,0.3742690058479532
0.001,1e-05,300,32,[50],"['leakyrelu', 'sigmoid']",adagrad,0.628140703517588,0.6257309941520468,0.37185929648241206,0.3742690058479532
0.001,1e-05,300,32,[50],"['leakyrelu', 'sigmoid']",RMSprop,0.3706030150753769,0.3742690058479532,0.628140703517588,0.6257309941520468
0.0001,0.1,300,32,[10],"['leakyrelu', 'sigmoid']",SGDwithoutMomentum,0.5,0.5,0.37185929648241206,0.3742690058479532
0.0001,0.1,300,32,[10],"['leakyrelu', 'sigmoid']",SGD,0.37185929648241206,0.3742690058479532,0.628140703517588,0.6257309941520468
0.0001,0.1,300,32,[10],"['leakyrelu', 'sigmoid']",adam,0.5,0.5,0.37185929648241206,0.3742690058479532
0.0001,0.1,300,32,[10],"['leakyrelu', 'sigmoid']",adagrad,0.4578141175394324,0.46783625731314976,0.37185929648241206,0.3742690058479532
0.0001,0.1,300,32,[10],"['leakyrelu', 'sigmoid']",RMSprop,0.3970979953083973,0.38218679656128174,0.3969849246231156,0.39766081871345027
0.0001,0.1,300,32,[30],"['leakyrelu', 'sigmoid']",SGDwithoutMomentum,0.37185929648241206,0.3742690058479532,0.628140703517588,0.6257309941520468
0.0001,0.1,300,32,[30],"['leakyrelu', 'sigmoid']",SGD,0.37185929672200363,0.3742690058479532,0.628140703517588,0.6257309941520468
0.0001,0.1,300,32,[30],"['leakyrelu', 'sigmoid']",adam,0.22613065923207915,0.2746283397555778,0.8015075376884422,0.7485380116959064
0.0001,0.1,300,32,[30],"['leakyrelu', 'sigmoid']",adagrad,0.5,0.5,0.37185929648241206,0.3742690058479532
0.0001,0.1,300,32,[30],"['leakyrelu', 'sigmoid']",RMSprop,0.5,0.5,0.37185929648241206,0.3742690058479532
0.0001,0.1,300,32,[50],"['leakyrelu', 'sigmoid']",SGDwithoutMomentum,0.37185929648241206,0.3742690058479532,0.628140703517588,0.6257309941520468
0.0001,0.1,300,32,[50],"['leakyrelu', 'sigmoid']",SGD,0.628140703517588,0.6257309941520468,0.37185929648241206,0.3742690058479532
0.0001,0.1,300,32,[50],"['leakyrelu', 'sigmoid']",adam,0.37185929648241206,0.3742690058479532,0.628140703517588,0.6257309941520468
0.0001,0.1,300,32,[50],"['leakyrelu', 'sigmoid']",adagrad,0.37185929648241206,0.3742690058479532,0.628140703517588,0.6257309941520468
0.0001,0.1,300,32,[50],"['leakyrelu', 'sigmoid']",RMSprop,0.2413806922286028,0.2816145884660652,0.8869346733668342,0.7894736842105263
0.0001,0.001,300,32,[10],"['leakyrelu', 'sigmoid']",SGDwithoutMomentum,0.5012562814070352,0.5029239766081871,0.36180904522613067,0.36257309941520466
0.0001,0.001,300,32,[10],"['leakyrelu', 'sigmoid']",SGD,0.5,0.5,0.38944723618090454,0.39766081871345027
0.0001,0.001,300,32,[10],"['leakyrelu', 'sigmoid']",adam,0.37185929648241206,0.3742690058479532,0.628140703517588,0.6257309941520468
0.0001,0.001,300,32,[10],"['leakyrelu', 'sigmoid']",adagrad,0.6293971205089327,0.6257309941520468,0.37185929648241206,0.3742690058479532
0.0001,0.001,300,32,[10],"['leakyrelu', 'sigmoid']",RMSprop,0.5,0.5,0.37185929648241206,0.3742690058479532
0.0001,0.001,300,32,[30],"['leakyrelu', 'sigmoid']",SGDwithoutMomentum,0.628140703517588,0.6257309941520468,0.37185929648241206,0.3742690058479532
0.0001,0.001,300,32,[30],"['leakyrelu', 'sigmoid']",SGD,0.5,0.5,0.8190954773869347,0.8304093567251462
0.0001,0.001,300,32,[30],"['leakyrelu', 'sigmoid']",adam,0.21985962129741352,0.23950297839347956,0.9246231155778895,0.9122807017543859
