eta,lmbd,epochs,batch_size,n_hidden_layers,activation_func,optimiser,training_loss,validation_loss
1e-05,0.1,300,32,[30],"['leakyrelu', 'leakyrelu']",adagrad,0.3318723569035813,0.3075680487129686
1e-05,0.1,300,32,[30],"['leakyrelu', 'leakyrelu']",RMSprop,10.327613565540446,13.770146846737635
1e-05,0.1,300,32,[50],"['leakyrelu', 'leakyrelu']",SGDwithoutMomentum,0.1811896291960696,0.19249560282572092
1e-05,0.1,300,32,[50],"['leakyrelu', 'leakyrelu']",SGD,0.24465001608679718,0.22102015085249835
1e-05,0.1,300,32,[50],"['leakyrelu', 'leakyrelu']",adam,13.63142603869808,14.313129749535543
1e-05,0.1,300,32,[50],"['leakyrelu', 'leakyrelu']",adagrad,0.3231436997226543,0.2981103959508943
1e-05,0.1,300,32,[50],"['leakyrelu', 'leakyrelu']",RMSprop,0.2881378612737039,0.27405541656124377
1e-05,0.001,300,32,[10],"['leakyrelu', 'leakyrelu']",SGDwithoutMomentum,0.26371846131027865,0.3047499464628708
1e-05,0.001,300,32,[10],"['leakyrelu', 'leakyrelu']",SGD,0.3189156308152632,0.2945526736696646
1e-05,0.001,300,32,[10],"['leakyrelu', 'leakyrelu']",adam,0.42083298993529555,0.4499319365950156
1e-05,0.001,300,32,[10],"['leakyrelu', 'leakyrelu']",adagrad,0.3543126164784905,0.3287971400644604
1e-05,0.001,300,32,[10],"['leakyrelu', 'leakyrelu']",RMSprop,0.3081876141846502,0.28431439010516274
1e-05,0.001,300,32,[30],"['leakyrelu', 'leakyrelu']",SGDwithoutMomentum,0.2934516772846477,0.2672809804405506
1e-05,0.001,300,32,[30],"['leakyrelu', 'leakyrelu']",SGD,0.31146672951133586,0.28895192611295406
1e-05,0.001,300,32,[30],"['leakyrelu', 'leakyrelu']",adam,0.6701789860623328,0.6530994109781196
1e-05,0.001,300,32,[30],"['leakyrelu', 'leakyrelu']",adagrad,9.216695314037796,16.579949985355373
1e-05,0.001,300,32,[30],"['leakyrelu', 'leakyrelu']",RMSprop,0.32004237061590957,0.19293673486138446
1e-05,0.001,300,32,[50],"['leakyrelu', 'leakyrelu']",SGDwithoutMomentum,0.19492902543372917,0.20482447426178507
1e-05,0.001,300,32,[50],"['leakyrelu', 'leakyrelu']",SGD,0.08703844834066315,0.0887532516370549
1e-05,0.001,300,32,[50],"['leakyrelu', 'leakyrelu']",adam,0.46002980934179655,0.3573410781475236
1e-05,0.001,300,32,[50],"['leakyrelu', 'leakyrelu']",adagrad,0.2805692470117453,0.27756466228391863
1e-05,0.001,300,32,[50],"['leakyrelu', 'leakyrelu']",RMSprop,6.986622628040536,7.131587981103584
1e-05,1e-05,300,32,[10],"['leakyrelu', 'leakyrelu']",SGDwithoutMomentum,0.3049421652420986,0.28165354978819623
1e-05,1e-05,300,32,[10],"['leakyrelu', 'leakyrelu']",SGD,0.28925760368087594,0.26470294131244076
1e-05,1e-05,300,32,[10],"['leakyrelu', 'leakyrelu']",adam,0.2340749977863088,0.18488151027237382
1e-05,1e-05,300,32,[10],"['leakyrelu', 'leakyrelu']",adagrad,0.3822090807705589,0.4106640499410926
1e-05,1e-05,300,32,[10],"['leakyrelu', 'leakyrelu']",RMSprop,0.29269214204354255,0.2801041547038091
1e-05,1e-05,300,32,[30],"['leakyrelu', 'leakyrelu']",SGDwithoutMomentum,0.31916586690546217,0.29452172792365583
1e-05,1e-05,300,32,[30],"['leakyrelu', 'leakyrelu']",SGD,0.32228148492230807,0.2972729686484358
1e-05,1e-05,300,32,[30],"['leakyrelu', 'leakyrelu']",adam,6.148604970816076,6.990103534923381
1e-05,1e-05,300,32,[30],"['leakyrelu', 'leakyrelu']",adagrad,2.2978171931155744,2.1402494157411587
1e-05,1e-05,300,32,[30],"['leakyrelu', 'leakyrelu']",RMSprop,0.650753941363699,0.49860084025267976
1e-05,1e-05,300,32,[50],"['leakyrelu', 'leakyrelu']",SGDwithoutMomentum,0.30238154902357617,0.2814194074799651
1e-05,1e-05,300,32,[50],"['leakyrelu', 'leakyrelu']",SGD,0.28408496386597787,0.26712793331144885
1e-05,1e-05,300,32,[50],"['leakyrelu', 'leakyrelu']",adam,1.9230396613576617,2.1536096475156326
1e-05,1e-05,300,32,[50],"['leakyrelu', 'leakyrelu']",adagrad,0.3102683375818927,0.28626580171966226
1e-05,1e-05,300,32,[50],"['leakyrelu', 'leakyrelu']",RMSprop,0.288647523236795,0.2731186115459223
0.1,0.1,300,64,[10],"['leakyrelu', 'leakyrelu']",SGDwithoutMomentum,0.2733690610923345,0.25086726920771946
0.1,0.1,300,64,[10],"['leakyrelu', 'leakyrelu']",SGD,0.008835487641001161,0.006587685464439922
0.1,0.1,300,64,[10],"['leakyrelu', 'leakyrelu']",adam,0.010621274810782063,0.010418213312323727
0.1,0.1,300,64,[10],"['leakyrelu', 'leakyrelu']",adagrad,0.010778948828802223,0.007675175511923383
0.1,0.1,300,64,[10],"['leakyrelu', 'leakyrelu']",RMSprop,0.2926657384360354,0.2693444707602548
0.1,0.1,300,64,[30],"['leakyrelu', 'leakyrelu']",SGDwithoutMomentum,,
0.1,0.1,300,64,[30],"['leakyrelu', 'leakyrelu']",SGD,,
0.1,0.1,300,64,[30],"['leakyrelu', 'leakyrelu']",adam,0.010112336717513997,0.007849209669588023
0.1,0.1,300,64,[30],"['leakyrelu', 'leakyrelu']",adagrad,0.008960213908858771,0.00924164974207398
0.1,0.1,300,64,[30],"['leakyrelu', 'leakyrelu']",RMSprop,0.3986953265754665,0.3823451566775651
0.1,0.1,300,64,[50],"['leakyrelu', 'leakyrelu']",SGDwithoutMomentum,,
0.1,0.1,300,64,[50],"['leakyrelu', 'leakyrelu']",SGD,,
0.1,0.1,300,64,[50],"['leakyrelu', 'leakyrelu']",adam,0.013409290251489986,0.010092028989700727
0.1,0.1,300,64,[50],"['leakyrelu', 'leakyrelu']",adagrad,0.020762325231353726,0.019059955200181895
0.1,0.1,300,64,[50],"['leakyrelu', 'leakyrelu']",RMSprop,1.665924926520892,1.7246865577856247
0.1,0.001,300,64,[10],"['leakyrelu', 'leakyrelu']",SGDwithoutMomentum,,
0.1,0.001,300,64,[10],"['leakyrelu', 'leakyrelu']",SGD,,
0.1,0.001,300,64,[10],"['leakyrelu', 'leakyrelu']",adam,0.0016066283724495874,0.001464820908518734
0.1,0.001,300,64,[10],"['leakyrelu', 'leakyrelu']",adagrad,0.025958829731687,0.02379224174710669
0.1,0.001,300,64,[10],"['leakyrelu', 'leakyrelu']",RMSprop,0.07181619862511544,0.07159067733011984
0.1,0.001,300,64,[30],"['leakyrelu', 'leakyrelu']",SGDwithoutMomentum,,
0.1,0.001,300,64,[30],"['leakyrelu', 'leakyrelu']",SGD,0.0006291707690707828,0.001191505908754563
0.1,0.001,300,64,[30],"['leakyrelu', 'leakyrelu']",adam,0.004162999365758582,0.004292988416398672
0.1,0.001,300,64,[30],"['leakyrelu', 'leakyrelu']",adagrad,0.005509324241104783,0.008431305131606337
0.1,0.001,300,64,[30],"['leakyrelu', 'leakyrelu']",RMSprop,0.5760631331816596,0.6436423080314487
0.1,0.001,300,64,[50],"['leakyrelu', 'leakyrelu']",SGDwithoutMomentum,,
0.1,0.001,300,64,[50],"['leakyrelu', 'leakyrelu']",SGD,,
0.1,0.001,300,64,[50],"['leakyrelu', 'leakyrelu']",adam,0.35664475223290254,0.3351551487508754
0.1,0.001,300,64,[50],"['leakyrelu', 'leakyrelu']",adagrad,0.028168519955134953,0.024908828328627054
0.1,0.001,300,64,[50],"['leakyrelu', 'leakyrelu']",RMSprop,9.418307330688817,10.537641573789108
0.1,1e-05,300,64,[10],"['leakyrelu', 'leakyrelu']",SGDwithoutMomentum,,
0.1,1e-05,300,64,[10],"['leakyrelu', 'leakyrelu']",SGD,0.003801981769968992,0.0023609679108612717
0.1,1e-05,300,64,[10],"['leakyrelu', 'leakyrelu']",adam,0.02010050135216545,0.0177451044014851
0.1,1e-05,300,64,[10],"['leakyrelu', 'leakyrelu']",adagrad,0.0031058327056262915,0.002693144533550964
0.1,1e-05,300,64,[10],"['leakyrelu', 'leakyrelu']",RMSprop,0.007717898434739771,0.008425454909678392
0.1,1e-05,300,64,[30],"['leakyrelu', 'leakyrelu']",SGDwithoutMomentum,,
0.1,1e-05,300,64,[30],"['leakyrelu', 'leakyrelu']",SGD,,
0.1,1e-05,300,64,[30],"['leakyrelu', 'leakyrelu']",adam,0.005868073008546248,0.0056144218871569725
0.1,1e-05,300,64,[30],"['leakyrelu', 'leakyrelu']",adagrad,0.006088586453308753,0.009883460339924103
0.1,1e-05,300,64,[30],"['leakyrelu', 'leakyrelu']",RMSprop,0.36541812486420683,0.33730475510885916
0.1,1e-05,300,64,[50],"['leakyrelu', 'leakyrelu']",SGDwithoutMomentum,,
0.1,1e-05,300,64,[50],"['leakyrelu', 'leakyrelu']",SGD,,
0.1,1e-05,300,64,[50],"['leakyrelu', 'leakyrelu']",adam,0.08994207708871148,0.10547957675396154
0.1,1e-05,300,64,[50],"['leakyrelu', 'leakyrelu']",adagrad,0.005556590947969309,0.0099391756492796
0.1,1e-05,300,64,[50],"['leakyrelu', 'leakyrelu']",RMSprop,8.3873155403565,9.721127648090535
0.001,0.1,300,64,[10],"['leakyrelu', 'leakyrelu']",SGDwithoutMomentum,0.27664311408803155,0.25481366727553684
0.001,0.1,300,64,[10],"['leakyrelu', 'leakyrelu']",SGD,0.03950983201476427,0.029865983813761866
0.001,0.1,300,64,[10],"['leakyrelu', 'leakyrelu']",adam,0.28615496460467443,0.26562220628959815
0.001,0.1,300,64,[10],"['leakyrelu', 'leakyrelu']",adagrad,15.087667153626558,15.528556955947872
0.001,0.1,300,64,[10],"['leakyrelu', 'leakyrelu']",RMSprop,0.015530385714181949,0.015689642887451
0.001,0.1,300,64,[30],"['leakyrelu', 'leakyrelu']",SGDwithoutMomentum,0.03298635291011688,0.028351042752378274
0.001,0.1,300,64,[30],"['leakyrelu', 'leakyrelu']",SGD,0.06037319780884992,0.04824934502006391
0.001,0.1,300,64,[30],"['leakyrelu', 'leakyrelu']",adam,0.05494389241814842,0.046192980847881225
0.001,0.1,300,64,[30],"['leakyrelu', 'leakyrelu']",adagrad,0.41303664514499827,0.4696769220177341
0.001,0.1,300,64,[30],"['leakyrelu', 'leakyrelu']",RMSprop,0.0045153770048411085,0.005391545886150176
0.001,0.1,300,64,[50],"['leakyrelu', 'leakyrelu']",SGDwithoutMomentum,0.022628309459604937,0.027456121199534066
0.001,0.1,300,64,[50],"['leakyrelu', 'leakyrelu']",SGD,0.016631901187841587,0.018675574820515288
0.001,0.1,300,64,[50],"['leakyrelu', 'leakyrelu']",adam,0.004902630423452991,0.005641232383384933
0.001,0.1,300,64,[50],"['leakyrelu', 'leakyrelu']",adagrad,1.0353455016943143,1.3178713401969266
0.001,0.1,300,64,[50],"['leakyrelu', 'leakyrelu']",RMSprop,0.0149365466254611,0.01637408553206713
0.001,0.001,300,64,[10],"['leakyrelu', 'leakyrelu']",SGDwithoutMomentum,0.06420008649800361,0.05524320680938437
0.001,0.001,300,64,[10],"['leakyrelu', 'leakyrelu']",SGD,0.2803701498259895,0.25769039080082556
0.001,0.001,300,64,[10],"['leakyrelu', 'leakyrelu']",adam,0.022611950429256632,0.01760888485750443
0.001,0.001,300,64,[10],"['leakyrelu', 'leakyrelu']",adagrad,0.12796904938038473,0.18068693741114583
0.001,0.001,300,64,[10],"['leakyrelu', 'leakyrelu']",RMSprop,0.008666773606673858,0.006246897569138389
0.001,0.001,300,64,[30],"['leakyrelu', 'leakyrelu']",SGDwithoutMomentum,0.009986588052924161,0.011342033309557029
0.001,0.001,300,64,[30],"['leakyrelu', 'leakyrelu']",SGD,0.018884183495422164,0.016520883618512942
0.001,0.001,300,64,[30],"['leakyrelu', 'leakyrelu']",adam,0.07819177113979377,0.07621660622091626
0.001,0.001,300,64,[30],"['leakyrelu', 'leakyrelu']",adagrad,141.74450392850162,127.8601917086459
0.001,0.001,300,64,[30],"['leakyrelu', 'leakyrelu']",RMSprop,0.009380705489710015,0.008299114549942607
0.001,0.001,300,64,[50],"['leakyrelu', 'leakyrelu']",SGDwithoutMomentum,0.1799650360934311,0.18107356371132483
0.001,0.001,300,64,[50],"['leakyrelu', 'leakyrelu']",SGD,0.02962475324723619,0.045437104296230844
0.001,0.001,300,64,[50],"['leakyrelu', 'leakyrelu']",adam,0.2829865003141804,0.26985449124164196
0.001,0.001,300,64,[50],"['leakyrelu', 'leakyrelu']",adagrad,0.29435965910960366,0.20294297164983743
0.001,0.001,300,64,[50],"['leakyrelu', 'leakyrelu']",RMSprop,0.007281192368008058,0.007952744639057817
0.001,1e-05,300,64,[10],"['leakyrelu', 'leakyrelu']",SGDwithoutMomentum,0.03474294068321897,0.03171921922482665
0.001,1e-05,300,64,[10],"['leakyrelu', 'leakyrelu']",SGD,0.02504928932891412,0.023284091950657518
0.001,1e-05,300,64,[10],"['leakyrelu', 'leakyrelu']",adam,0.09470659426408665,0.09541212082633693
0.001,1e-05,300,64,[10],"['leakyrelu', 'leakyrelu']",adagrad,0.30107277239696906,0.27857130279474684
0.001,1e-05,300,64,[10],"['leakyrelu', 'leakyrelu']",RMSprop,0.009264217227770207,0.008571584720132095
0.001,1e-05,300,64,[30],"['leakyrelu', 'leakyrelu']",SGDwithoutMomentum,0.04069239797355563,0.0438551526082626
0.001,1e-05,300,64,[30],"['leakyrelu', 'leakyrelu']",SGD,0.3046396725344426,0.2818224312474703
0.001,1e-05,300,64,[30],"['leakyrelu', 'leakyrelu']",adam,0.08051708226358623,0.081924249518856
0.001,1e-05,300,64,[30],"['leakyrelu', 'leakyrelu']",adagrad,36.42610347695488,39.00545665681746
0.001,1e-05,300,64,[30],"['leakyrelu', 'leakyrelu']",RMSprop,0.004103546890867941,0.005177418197382993
0.001,1e-05,300,64,[50],"['leakyrelu', 'leakyrelu']",SGDwithoutMomentum,0.034955029446047954,0.032175649557602846
0.001,1e-05,300,64,[50],"['leakyrelu', 'leakyrelu']",SGD,0.14018522153672944,0.14292752869004774
0.001,1e-05,300,64,[50],"['leakyrelu', 'leakyrelu']",adam,0.047602067301144,0.04586482758642842
0.001,1e-05,300,64,[50],"['leakyrelu', 'leakyrelu']",adagrad,0.5180846732447113,0.4805854437842207
0.001,1e-05,300,64,[50],"['leakyrelu', 'leakyrelu']",RMSprop,0.009758010504483342,0.010700181213520583
1e-05,0.1,300,64,[10],"['leakyrelu', 'leakyrelu']",SGDwithoutMomentum,0.06930178284081856,0.05469770708277716
1e-05,0.1,300,64,[10],"['leakyrelu', 'leakyrelu']",SGD,0.10750108131165867,0.0746733322332543
1e-05,0.1,300,64,[10],"['leakyrelu', 'leakyrelu']",adam,0.3199975381746728,0.3366146462203217
1e-05,0.1,300,64,[10],"['leakyrelu', 'leakyrelu']",adagrad,0.16730966669964348,0.15161986312131776
1e-05,0.1,300,64,[10],"['leakyrelu', 'leakyrelu']",RMSprop,35.96873685806578,46.82589233105141
1e-05,0.1,300,64,[30],"['leakyrelu', 'leakyrelu']",SGDwithoutMomentum,0.29334838451961637,0.27740657437509403
1e-05,0.1,300,64,[30],"['leakyrelu', 'leakyrelu']",SGD,0.3289121346223941,0.3484184159958726
1e-05,0.1,300,64,[30],"['leakyrelu', 'leakyrelu']",adam,0.3002967404288688,0.3077082037332538
1e-05,0.1,300,64,[30],"['leakyrelu', 'leakyrelu']",adagrad,0.47216244499750004,0.5267289660727092
1e-05,0.1,300,64,[30],"['leakyrelu', 'leakyrelu']",RMSprop,0.8323625015895331,1.3837049913754078
1e-05,0.1,300,64,[50],"['leakyrelu', 'leakyrelu']",SGDwithoutMomentum,0.29889505906927755,0.2755805227340259
1e-05,0.1,300,64,[50],"['leakyrelu', 'leakyrelu']",SGD,0.2923530227620472,0.6110198367455129
1e-05,0.1,300,64,[50],"['leakyrelu', 'leakyrelu']",adam,68.04925453679644,80.95944732495369
1e-05,0.1,300,64,[50],"['leakyrelu', 'leakyrelu']",adagrad,0.3167451372098884,0.29857954749952464
1e-05,0.1,300,64,[50],"['leakyrelu', 'leakyrelu']",RMSprop,46.53312216211798,48.15472519792884
1e-05,0.001,300,64,[10],"['leakyrelu', 'leakyrelu']",SGDwithoutMomentum,0.2890354177324732,0.26596417702738034
1e-05,0.001,300,64,[10],"['leakyrelu', 'leakyrelu']",SGD,0.3242569668989571,0.3005142690769303
1e-05,0.001,300,64,[10],"['leakyrelu', 'leakyrelu']",adam,4.271155226510523,4.4480089606876465
1e-05,0.001,300,64,[10],"['leakyrelu', 'leakyrelu']",adagrad,5.503928128561974,6.745959888970122
1e-05,0.001,300,64,[10],"['leakyrelu', 'leakyrelu']",RMSprop,0.277581581607142,0.25675140028858595
1e-05,0.001,300,64,[30],"['leakyrelu', 'leakyrelu']",SGDwithoutMomentum,0.3008880047888097,0.2800518609982826
1e-05,0.001,300,64,[30],"['leakyrelu', 'leakyrelu']",SGD,0.20079926926076985,0.17659279832911093
1e-05,0.001,300,64,[30],"['leakyrelu', 'leakyrelu']",adam,65.62488816372621,77.46851118891277
1e-05,0.001,300,64,[30],"['leakyrelu', 'leakyrelu']",adagrad,4.198954081168722,6.280518148325861
1e-05,0.001,300,64,[30],"['leakyrelu', 'leakyrelu']",RMSprop,294.17330107476033,315.9994669972888
1e-05,0.001,300,64,[50],"['leakyrelu', 'leakyrelu']",SGDwithoutMomentum,0.3072070928820433,0.28696763341735565
1e-05,0.001,300,64,[50],"['leakyrelu', 'leakyrelu']",SGD,0.2535401477507862,0.2552942059263311
1e-05,0.001,300,64,[50],"['leakyrelu', 'leakyrelu']",adam,0.30877943607289066,0.2848351857256803
1e-05,0.001,300,64,[50],"['leakyrelu', 'leakyrelu']",adagrad,67.02673935889963,69.4644695179542
1e-05,0.001,300,64,[50],"['leakyrelu', 'leakyrelu']",RMSprop,14.030587188986056,12.74722136731299
1e-05,1e-05,300,64,[10],"['leakyrelu', 'leakyrelu']",SGDwithoutMomentum,0.27872970431329785,0.25686840336534644
1e-05,1e-05,300,64,[10],"['leakyrelu', 'leakyrelu']",SGD,0.321089770585797,0.6706704096113405
1e-05,1e-05,300,64,[10],"['leakyrelu', 'leakyrelu']",adam,0.40069820087988584,0.37500611847198534
1e-05,1e-05,300,64,[10],"['leakyrelu', 'leakyrelu']",adagrad,10.311629981365565,12.33820805169093
1e-05,1e-05,300,64,[10],"['leakyrelu', 'leakyrelu']",RMSprop,6.986398756530318,8.753815728997562
1e-05,1e-05,300,64,[30],"['leakyrelu', 'leakyrelu']",SGDwithoutMomentum,0.25721947045511795,0.28401914340055306
1e-05,1e-05,300,64,[30],"['leakyrelu', 'leakyrelu']",SGD,0.3024164818995908,0.31436408521031545
1e-05,1e-05,300,64,[30],"['leakyrelu', 'leakyrelu']",adam,0.28788969125096064,0.2629110007602152
1e-05,1e-05,300,64,[30],"['leakyrelu', 'leakyrelu']",adagrad,1.4245463887735437,1.83204542179341
1e-05,1e-05,300,64,[30],"['leakyrelu', 'leakyrelu']",RMSprop,289.10300419397174,321.4514925838207
1e-05,1e-05,300,64,[50],"['leakyrelu', 'leakyrelu']",SGDwithoutMomentum,0.29894266576767026,0.27700976951454065
1e-05,1e-05,300,64,[50],"['leakyrelu', 'leakyrelu']",SGD,0.11320540179049836,0.11068488072406009
1e-05,1e-05,300,64,[50],"['leakyrelu', 'leakyrelu']",adam,0.32393370762570584,0.3104029879706398
1e-05,1e-05,300,64,[50],"['leakyrelu', 'leakyrelu']",adagrad,0.3029617518376232,0.2903549428051885
1e-05,1e-05,300,64,[50],"['leakyrelu', 'leakyrelu']",RMSprop,0.38518850274425487,0.3065854641932499
0.1,0.1,300,128,[10],"['leakyrelu', 'leakyrelu']",SGDwithoutMomentum,,
0.1,0.1,300,128,[10],"['leakyrelu', 'leakyrelu']",SGD,0.03670507555914231,0.02810541669591684
0.1,0.1,300,128,[10],"['leakyrelu', 'leakyrelu']",adam,0.009987588802842777,0.008640936362750862
0.1,0.1,300,128,[10],"['leakyrelu', 'leakyrelu']",adagrad,0.009323577771363799,0.00685137653751737
0.1,0.1,300,128,[10],"['leakyrelu', 'leakyrelu']",RMSprop,0.22141812187460577,0.22003694240053626
0.1,0.1,300,128,[30],"['leakyrelu', 'leakyrelu']",SGDwithoutMomentum,,
0.1,0.1,300,128,[30],"['leakyrelu', 'leakyrelu']",SGD,,
0.1,0.1,300,128,[30],"['leakyrelu', 'leakyrelu']",adam,0.016529638093430117,0.01303677604081041
0.1,0.1,300,128,[30],"['leakyrelu', 'leakyrelu']",adagrad,0.02118093317162811,0.025952456523976476
0.1,0.1,300,128,[30],"['leakyrelu', 'leakyrelu']",RMSprop,1.0603565482604194,1.082782029506107
0.1,0.1,300,128,[50],"['leakyrelu', 'leakyrelu']",SGDwithoutMomentum,,
0.1,0.1,300,128,[50],"['leakyrelu', 'leakyrelu']",SGD,0.014981346252861683,0.012157715288666143
0.1,0.1,300,128,[50],"['leakyrelu', 'leakyrelu']",adam,0.015267232847803403,0.011485068103480775
0.1,0.1,300,128,[50],"['leakyrelu', 'leakyrelu']",adagrad,0.023540799863975358,0.021791876786282506
0.1,0.1,300,128,[50],"['leakyrelu', 'leakyrelu']",RMSprop,0.8155271177698321,0.8382553652582869
0.1,0.001,300,128,[10],"['leakyrelu', 'leakyrelu']",SGDwithoutMomentum,0.47963933395966885,0.45921677986133946
0.1,0.001,300,128,[10],"['leakyrelu', 'leakyrelu']",SGD,0.002831429184036848,0.0025209007126631823
0.1,0.001,300,128,[10],"['leakyrelu', 'leakyrelu']",adam,0.004079919625242977,0.003936128529228101
0.1,0.001,300,128,[10],"['leakyrelu', 'leakyrelu']",adagrad,0.015084207598978865,0.02232890544810661
0.1,0.001,300,128,[10],"['leakyrelu', 'leakyrelu']",RMSprop,0.039616020265972704,0.03431446205860545
0.1,0.001,300,128,[30],"['leakyrelu', 'leakyrelu']",SGDwithoutMomentum,,
0.1,0.001,300,128,[30],"['leakyrelu', 'leakyrelu']",SGD,,
0.1,0.001,300,128,[30],"['leakyrelu', 'leakyrelu']",adam,0.042835872349278326,0.047372903245496256
0.1,0.001,300,128,[30],"['leakyrelu', 'leakyrelu']",adagrad,0.023242265692264157,0.026383484057083035
0.1,0.001,300,128,[30],"['leakyrelu', 'leakyrelu']",RMSprop,0.6157205996067395,0.6275660404330465
0.1,0.001,300,128,[50],"['leakyrelu', 'leakyrelu']",SGDwithoutMomentum,,
0.1,0.001,300,128,[50],"['leakyrelu', 'leakyrelu']",SGD,,
0.1,0.001,300,128,[50],"['leakyrelu', 'leakyrelu']",adam,0.3837166022363302,0.3655099942522887
0.1,0.001,300,128,[50],"['leakyrelu', 'leakyrelu']",adagrad,0.02787902315481059,0.029079222298809763
0.1,0.001,300,128,[50],"['leakyrelu', 'leakyrelu']",RMSprop,0.3508572415760636,0.32590443055187285
0.1,1e-05,300,128,[10],"['leakyrelu', 'leakyrelu']",SGDwithoutMomentum,,
0.1,1e-05,300,128,[10],"['leakyrelu', 'leakyrelu']",SGD,,
0.1,1e-05,300,128,[10],"['leakyrelu', 'leakyrelu']",adam,0.038888218322335764,0.03290006068574427
0.1,1e-05,300,128,[10],"['leakyrelu', 'leakyrelu']",adagrad,0.013573013336036254,0.0106225112858742
0.1,1e-05,300,128,[10],"['leakyrelu', 'leakyrelu']",RMSprop,0.2498963275885821,0.23786900095898628
0.1,1e-05,300,128,[30],"['leakyrelu', 'leakyrelu']",SGDwithoutMomentum,,
0.1,1e-05,300,128,[30],"['leakyrelu', 'leakyrelu']",SGD,0.012450803760802391,0.014913695503335761
0.1,1e-05,300,128,[30],"['leakyrelu', 'leakyrelu']",adam,0.023382070595675646,0.021293892706631116
0.1,1e-05,300,128,[30],"['leakyrelu', 'leakyrelu']",adagrad,0.013714954008586595,0.01248568318250797
0.1,1e-05,300,128,[30],"['leakyrelu', 'leakyrelu']",RMSprop,1.6914551820817163,1.8681837274033497
0.1,1e-05,300,128,[50],"['leakyrelu', 'leakyrelu']",SGDwithoutMomentum,,
0.1,1e-05,300,128,[50],"['leakyrelu', 'leakyrelu']",SGD,,
0.1,1e-05,300,128,[50],"['leakyrelu', 'leakyrelu']",adam,0.09623293229048349,0.08402836510062309
0.1,1e-05,300,128,[50],"['leakyrelu', 'leakyrelu']",adagrad,0.012412710847792016,0.013899003336786456
0.1,1e-05,300,128,[50],"['leakyrelu', 'leakyrelu']",RMSprop,2.6653751894291,2.957743682815933
0.001,0.1,300,128,[10],"['leakyrelu', 'leakyrelu']",SGDwithoutMomentum,0.019523461444039176,0.020498515972119567
0.001,0.1,300,128,[10],"['leakyrelu', 'leakyrelu']",SGD,0.2969477229618743,0.2733198172823169
0.001,0.1,300,128,[10],"['leakyrelu', 'leakyrelu']",adam,0.010760908391216345,0.00864202096697871
0.001,0.1,300,128,[10],"['leakyrelu', 'leakyrelu']",adagrad,0.1351404083630982,0.11071562815847233
0.001,0.1,300,128,[10],"['leakyrelu', 'leakyrelu']",RMSprop,0.010311635533705375,0.008507069386555544
0.001,0.1,300,128,[30],"['leakyrelu', 'leakyrelu']",SGDwithoutMomentum,0.03291241418632497,0.03125784078640244
0.001,0.1,300,128,[30],"['leakyrelu', 'leakyrelu']",SGD,0.30052868025622353,0.27755375710359986
0.001,0.1,300,128,[30],"['leakyrelu', 'leakyrelu']",adam,0.026631530168480688,0.020244962670265564
0.001,0.1,300,128,[30],"['leakyrelu', 'leakyrelu']",adagrad,0.7230947850527422,0.686025076404084
0.001,0.1,300,128,[30],"['leakyrelu', 'leakyrelu']",RMSprop,0.007027154778311642,0.007853893752497114
0.001,0.1,300,128,[50],"['leakyrelu', 'leakyrelu']",SGDwithoutMomentum,0.38404778749517415,0.3637300840173078
0.001,0.1,300,128,[50],"['leakyrelu', 'leakyrelu']",SGD,0.3836053530427452,0.3579707035744459
0.001,0.1,300,128,[50],"['leakyrelu', 'leakyrelu']",adam,0.0642694166544526,0.04887623564655464
0.001,0.1,300,128,[50],"['leakyrelu', 'leakyrelu']",adagrad,1.0307026693611665,1.0407283198189503
0.001,0.1,300,128,[50],"['leakyrelu', 'leakyrelu']",RMSprop,0.012570738194036729,0.011573045381695037
0.001,0.001,300,128,[10],"['leakyrelu', 'leakyrelu']",SGDwithoutMomentum,0.02607798332553491,0.021466520882701418
0.001,0.001,300,128,[10],"['leakyrelu', 'leakyrelu']",SGD,0.026527621663866997,0.021819387504009573
0.001,0.001,300,128,[10],"['leakyrelu', 'leakyrelu']",adam,0.11973247548013821,0.08189830780929788
0.001,0.001,300,128,[10],"['leakyrelu', 'leakyrelu']",adagrad,1.5245851470762755,1.752447316429778
0.001,0.001,300,128,[10],"['leakyrelu', 'leakyrelu']",RMSprop,0.08729738532672367,0.08811574789218478
0.001,0.001,300,128,[30],"['leakyrelu', 'leakyrelu']",SGDwithoutMomentum,0.08370822791445429,0.07342881021795478
0.001,0.001,300,128,[30],"['leakyrelu', 'leakyrelu']",SGD,0.01745256825096206,0.018600320155999904
0.001,0.001,300,128,[30],"['leakyrelu', 'leakyrelu']",adam,0.018277674503908166,0.01689890203209089
0.001,0.001,300,128,[30],"['leakyrelu', 'leakyrelu']",adagrad,52.94955104486269,52.453935857888666
0.001,0.001,300,128,[30],"['leakyrelu', 'leakyrelu']",RMSprop,0.013144503148502693,0.01901013921134151
0.001,0.001,300,128,[50],"['leakyrelu', 'leakyrelu']",SGDwithoutMomentum,0.047946153583742185,0.043588656896565055
0.001,0.001,300,128,[50],"['leakyrelu', 'leakyrelu']",SGD,0.4020969019181889,0.37815321293408904
0.001,0.001,300,128,[50],"['leakyrelu', 'leakyrelu']",adam,0.12744791523159527,0.10084798432091661
0.001,0.001,300,128,[50],"['leakyrelu', 'leakyrelu']",adagrad,0.3851618895831573,0.30098933660067606
